date,amfi_code,scheme_name,Benchmark,Rolling_30D_Tracking_Difference_pct
2023-11-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3045441992939879
2023-11-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.12089822534097738
2023-11-23,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.2800602407786505
2023-11-23,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.04097300827108611
2023-11-24,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3111690524928956
2023-11-24,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.009657416664451413
2023-11-27,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.34412182345689246
2023-11-27,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.012417655810078958
2023-11-28,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.420339421338484
2023-11-28,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.045367993677644845
2023-11-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4234941585897656
2023-11-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.01129732416649265
2023-11-30,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4393224966292893
2023-11-30,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.016607318590767067
2023-12-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3842007900956372
2023-12-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.033931538856125286
2023-12-04,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.27523839225419605
2023-12-04,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.03291812586953028
2023-12-05,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.26698139524793196
2023-12-05,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.02779173226660547
2023-12-06,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.21105989126516586
2023-12-06,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.042348001776419585
2023-12-07,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.30797288574186804
2023-12-07,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.05366674129067624
2023-12-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.16081620305618513
2023-12-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.020132133058543927
2023-12-11,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.052368523038141726
2023-12-11,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.15282183892843934
2023-12-12,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.0025430654382082216
2023-12-12,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.10928590248175866
2023-12-13,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.09445396806728586
2023-12-13,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.05504873102607166
2023-12-14,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.04220271227333594
2023-12-14,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.09202717527212134
2023-12-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.025145889442504215
2023-12-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.15188834630770512
2023-12-18,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.00830240559648717
2023-12-18,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.18813416224494173
2023-12-19,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.01234075508826038
2023-12-19,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.18207092108800854
2023-12-20,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.09216461131471121
2023-12-20,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.14432565524293284
2023-12-21,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.180454201562521
2023-12-21,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.028358350548243944
2023-12-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.13566343559408928
2023-12-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.08074558031724892
2023-12-25,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.12424823556890859
2023-12-25,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.06025492630047961
2023-12-26,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.023382293955632738
2023-12-26,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.07768068499804381
2023-12-27,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.030375976138313034
2023-12-27,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.06635852257609098
2023-12-28,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.02454013324316569
2023-12-28,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.14432767159359114
2023-12-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.0073064508008439475
2023-12-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.17542038718833197
2024-01-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.012871214919220055
2024-01-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.1364783489555795
2024-01-02,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.05453545251352332
2024-01-02,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.1668673803848708
2024-01-03,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.07263767495238493
2024-01-03,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.204825278184085
2024-01-04,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.10515373879796397
2024-01-04,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.1946375983591945
2024-01-05,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.07793171133293661
2024-01-05,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.05597578554975151
2024-01-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.14789138822791573
2024-01-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.036365249010413825
2024-01-09,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.14864939058746232
2024-01-09,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.0020580801229985735
2024-01-10,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.17846802694436725
2024-01-10,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.04473597117658157
2024-01-11,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.2276095215770724
2024-01-11,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.03528743427609893
2024-01-12,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.13520460370719375
2024-01-12,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.05811180392100602
2024-01-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.14156215332381503
2024-01-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.045197601368947384
2024-01-16,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.161001916064842
2024-01-16,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.06535530965268228
2024-01-17,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.037475820233512
2024-01-17,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.10782259119784217
2024-01-18,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.04005276760403335
2024-01-18,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.10764372854688935
2024-01-19,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.010524271535714188
2024-01-19,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.11568116259311867
2024-01-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.04525560397448262
2024-01-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.13084826214513012
2024-01-23,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.10799319588663316
2024-01-23,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.10048668733185144
2024-01-24,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.029639895074331516
2024-01-24,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.13613877936945315
2024-01-25,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.005415557452349192
2024-01-25,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.1032033430408045
2024-01-26,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.03962735808701989
2024-01-26,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.146378695974431
2024-01-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.07742448405029838
2024-01-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.09762744556298368
2024-01-30,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.06594482539635424
2024-01-30,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.04653663153461459
2024-01-31,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.07396747435306716
2024-01-31,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.0347127283076439
2024-02-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.16153570396299055
2024-02-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.02039098852025467
2024-02-02,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.13120445061905386
2024-02-02,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.004268023509554538
2024-02-05,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,-0.061778905463938015
2024-02-05,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.03265035903036506
2024-02-06,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.026929680325702792
2024-02-06,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.10038218422870966
2024-02-07,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.01685415900805583
2024-02-07,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.07831484975470666
2024-02-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.026296979921789736
2024-02-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.07564715321421518
2024-02-09,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.03379034578705291
2024-02-09,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.08547418870008612
2024-02-12,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.015172749904348953
2024-02-12,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.06083358028584173
2024-02-13,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.10854362238941541
2024-02-13,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.13942062166046432
2024-02-14,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.1053106304759118
2024-02-14,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.16708827628183265
2024-02-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.14169467140891734
2024-02-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.26543255322443987
2024-02-16,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.14422345164329683
2024-02-16,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.21750830978140306
2024-02-19,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.24179554358991256
2024-02-19,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.2201668064448688
2024-02-20,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.2274319955435485
2024-02-20,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.20993251647174913
2024-02-21,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.33049182759294027
2024-02-21,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.2175965832431748
2024-02-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.343008291468659
2024-02-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.35148347590836704
2024-02-23,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3022828540054882
2024-02-23,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.3736519593788812
2024-02-26,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4371427880661342
2024-02-26,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.44751127170780297
2024-02-27,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4730163864485755
2024-02-27,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.42587636670190576
2024-02-28,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.38703758914773545
2024-02-28,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.3729295781132991
2024-02-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.40045375869164346
2024-02-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.46334940980056566
2024-03-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4333482060606586
2024-03-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5716521851578952
2024-03-04,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3890664808602129
2024-03-04,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5219864038103916
2024-03-05,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3369269600723705
2024-03-05,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5547245291314254
2024-03-06,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.2669872978497508
2024-03-06,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.4940722709898371
2024-03-07,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.27405699741626544
2024-03-07,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5010871390550146
2024-03-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3458027202039042
2024-03-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5348053077954066
2024-03-11,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.36415243144140463
2024-03-11,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.48837167207509563
2024-03-12,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4200486599395507
2024-03-12,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5377432379297894
2024-03-13,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3270214522672373
2024-03-13,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5505398717571394
2024-03-14,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.42060204558113884
2024-03-14,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5220322123075172
2024-03-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.418085823431877
2024-03-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5474534434239686
2024-03-18,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3470040519087725
2024-03-18,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5484025965002604
2024-03-19,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.36750400699263275
2024-03-19,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5606865814409082
2024-03-20,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4248852609026129
2024-03-20,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.6571991579175488
2024-03-21,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4937172816779145
2024-03-21,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.7465474503491968
2024-03-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.5380646705556702
2024-03-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.8223389468721208
2024-03-25,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.5547444257311651
2024-03-25,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.7902241908780672
2024-03-26,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.43456652475098445
2024-03-26,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.7347514384987874
2024-03-27,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4700612374483556
2024-03-27,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.7823334833000347
2024-03-28,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4890271641147766
2024-03-28,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.7946308215071718
2024-03-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.5113876627588188
2024-03-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.7794640206377109
2024-04-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.5244096218354666
2024-04-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.8220951351403916
2024-04-02,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.5110843968570858
2024-04-02,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.7860394667867395
2024-04-03,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.38621057785929536
2024-04-03,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.7115848524082321
2024-04-04,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.42130699386878784
2024-04-04,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.6015201645120497
2024-04-05,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4405186704215562
2024-04-05,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5995317670655109
2024-04-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.37616053450509596
2024-04-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5624982499633376
2024-04-09,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3108301168339711
2024-04-09,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.54433922351282
2024-04-10,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3081672050284549
2024-04-10,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.5235392502665008
2024-04-11,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.26113587334477917
2024-04-11,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.43786379190371755
2024-04-12,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.2783873895501617
2024-04-12,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.3667071026462824
2024-04-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.29789818711389265
2024-04-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.3837057503155531
2024-04-16,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.26478981322853273
2024-04-16,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.3265223301355084
2024-04-17,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3561064639704026
2024-04-17,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.4116443633031419
2024-04-18,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3979028866814312
2024-04-18,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.38463594564380976
2024-04-19,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3672549002781404
2024-04-19,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.3857562225094731
2024-04-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.43855361895182393
2024-04-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.44464807061454026
2024-04-23,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4822805101597804
2024-04-23,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.4191010789101668
2024-04-24,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4553493598744836
2024-04-24,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.29624578217537134
2024-04-25,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.4358627544360175
2024-04-25,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.3261077081531857
2024-04-26,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3824519518479519
2024-04-26,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.2528898151549075
2024-04-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.37906009573191307
2024-04-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.2975342892953285
2024-04-30,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.34129035853847745
2024-04-30,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.28158724739615076
2024-05-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.2850893466358917
2024-05-01,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.20766203180589676
2024-05-02,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.26504968212656393
2024-05-02,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.2397056349016935
2024-05-03,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.20121228009330658
2024-05-03,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.16930473882098598
2024-05-06,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.1686861318541381
2024-05-06,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.16869933390201597
2024-05-07,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3137489289687079
2024-05-07,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.2089478357322668
2024-05-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.33361019536432746
2024-05-08,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.1576126422167941
2024-05-09,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.20530372576480346
2024-05-09,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.03016742175542116
2024-05-10,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.1735181453201736
2024-05-10,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.06580209122913276
2024-05-13,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.1699725869524345
2024-05-13,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.04098328313260957
2024-05-14,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.1946415125033659
2024-05-14,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.034125143252452896
2024-05-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.163756105046291
2024-05-15,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.008491169863927098
2024-05-16,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.21676286918543916
2024-05-16,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.010525932979730628
2024-05-17,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.2069939464293354
2024-05-17,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.003100478490379125
2024-05-20,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.17918680547119017
2024-05-20,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.021365737546130692
2024-05-21,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.201782197026326
2024-05-21,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.05548247607248923
2024-05-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.2023514402001366
2024-05-22,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.022269348760960428
2024-05-23,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.3211143022103184
2024-05-23,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.002834367924226718
2024-05-24,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.2899874326524332
2024-05-24,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.008636608674558177
2024-05-27,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.30760900895809073
2024-05-27,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.023011240596940336
2024-05-28,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.31971464873353594
2024-05-28,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.03302486100120368
2024-05-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.2986515614033125
2024-05-29,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,0.002525137366040653
2024-05-30,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.30172045386030133
2024-05-30,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.03495366079471984
2024-05-31,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.24930022362982954
2024-05-31,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.06593503488723118
2024-06-03,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY50,0.22159825440720998
2024-06-03,148567,Mirae Asset Large Cap Fund - Regular - Growth,NIFTY100,-0.025706608993892134
